Customer ID,Recency,Frequency,Monetary,Churn,avg_quantity_per_order,max_quantity,min_quantity,std_quantity,total_items_purchased,unique_products,unique_invoices,total_revenue,avg_order_value,max_order_value,min_order_value,std_order_value,revenue_per_item,active_days,active_months,customer_tenure_days,days_since_first_purchase,purchase_span_days,avg_days_between_orders,order_consistency,spend_consistency
16770.0,58,5,324.17,0,3.257142857142857,24,1,3.553033820830165,456,116,5,324.17,2.3155,39.95,0.29,3.6086967944060957,0.7108991228070176,5,4,314,372,314,78.5,0.01592356687898089,0.5024196867996367
16771.0,33,5,726.19,0,5.854330708661418,72,1,8.483793020617709,1487,200,5,726.19,2.859015748031496,12.75,0.21,2.6361037348588523,0.48835911230665774,5,5,304,338,304,76.0,0.01644736842105263,0.7862855288264977
16773.0,57,1,72.02,0,6.576923076923077,60,1,15.761149899478978,171,23,1,72.02,2.77,9.95,0.39,2.462018683925855,0.4211695906432748,1,1,0,57,0,0.0,1.0,0.8001112220627531
16774.0,68,4,118.67,0,6.708333333333333,48,1,8.24610374360853,322,36,4,118.67,2.4722916666666666,4.95,0.42,1.5364856828314735,0.36854037267080747,4,4,110,179,110,36.666666666666664,0.03636363636363636,0.9746917490607921
16775.0,10,11,729.74,0,2.7961783439490446,24,1,2.7450161213463002,439,84,11,729.74,4.648025477707006,18.95,0.19,3.1692380463162624,1.6622779043280183,11,10,357,367,357,35.7,0.03081232492997199,1.114838113360732
16776.0,60,1,137.51,0,3.5774647887323945,12,1,3.4170244860153067,254,61,1,137.51,1.9367605633802816,14.95,0.19,2.0394815690323203,0.5413779527559055,1,1,0,60,0,0.0,1.0,0.6372009566081652
16777.0,80,2,176.46,0,1.2916666666666667,6,1,0.8240618994859532,62,45,2,176.46,3.67625,12.75,0.42,2.8597995949723916,2.8461290322580646,2,2,176,257,176,176.0,0.011363636363636364,0.9524458225210771
16778.0,74,2,37.84,0,12.125,24,2,7.8814127329221035,194,16,2,37.84,2.365,8.5,0.42,2.4326035435310867,0.1950515463917526,2,2,199,274,199,199.0,0.010050251256281407,0.6889814014370991
16779.0,2,22,788.85,0,16.01510574018127,100,1,16.211193707687883,5301,161,22,788.85,2.3832326283987917,12.75,0.42,1.8473540792725385,0.14881154499151103,22,12,364,367,364,17.333333333333332,0.06043956043956044,0.8369990391246586
16780.0,100,2,152.63,1,4.576271186440678,24,1,4.438092902908311,270,51,2,152.63,2.5869491525423727,12.75,0.39,2.6776091073666297,0.5652962962962963,2,2,158,259,158,158.0,0.012658227848101266,0.7034323325337778
16781.0,372,1,85.15,1,6.647058823529412,24,1,5.999387223610719,113,17,1,85.15,5.008823529411765,14.95,0.85,3.7148450209142996,0.7535398230088496,1,1,0,372,0,0.0,1.0,1.0623516801068589
16782.0,10,13,680.15,0,3.8524590163934427,24,1,3.6622640519149456,705,103,13,680.15,3.7166666666666663,12.75,0.83,2.599691514525516,0.9647517730496453,13,8,355,366,355,29.583333333333332,0.036619718309859155,1.0324958824024588
16784.0,20,1,13.45,0,8.0,8,8,0.0,24,3,1,13.45,4.483333333333333,5.95,3.75,1.2701705922171767,0.5604166666666667,1,1,0,20,0,0.0,1.0,1.9748882963701229
16788.0,123,2,355.56,1,2.054054054054054,25,1,3.1271986198421486,304,138,2,355.56,2.4024324324324327,9.95,0.29,1.661598124919771,1.1696052631578948,2,2,131,254,131,131.0,0.015267175572519083,0.9026277896498178
16789.0,8,1,14.45,0,6.4,12,4,3.286335345030997,32,5,1,14.45,2.8899999999999997,3.95,1.65,1.0807404868885038,0.4515625,1,1,0,8,0,0.0,1.0,1.3889286137367596
16790.0,4,6,219.79,0,9.655913978494624,36,1,5.811335668621235,898,88,6,219.79,2.3633333333333333,7.95,0.42,1.5729239826108774,0.24475501113585746,6,2,34,38,34,6.8,0.17647058823529413,0.9185398983047832
16791.0,29,7,919.13,0,2.410828025477707,12,1,2.0906021150752507,757,218,7,919.13,2.9271656050955412,12.75,0.19,2.5013205313598554,1.2141743725231176,7,6,303,332,303,50.5,0.0231023102310231,0.8360176050373423
16792.0,282,2,48.019999999999996,1,3.6666666666666665,9,1,2.70801280154532,44,11,2,48.019999999999996,4.001666666666666,12.75,0.42,3.700508155113377,1.0913636363636363,2,1,0,282,0,0.0,2.0,0.8513263959160485
16793.0,57,1,38.83,0,9.125,24,2,5.414486740833952,146,16,1,38.83,2.426875,8.5,0.55,2.0142119012987023,0.26595890410958906,1,1,0,57,0,0.0,1.0,0.8051441237274517
16794.0,1,10,493.42,0,3.320143884892086,50,1,5.216783244111787,923,142,10,493.42,1.7748920863309352,8.5,0.12,1.3119007440808237,0.5345828819068256,10,7,179,180,179,19.88888888888889,0.055865921787709494,0.7677198473486392
16795.0,365,1,145.55,1,3.621212121212121,19,1,3.136706511442812,239,64,1,145.55,2.2053030303030305,12.75,0.42,2.063334284186246,0.6089958158995816,1,1,0,365,0,0.0,1.0,0.7199028332256773
16796.0,89,1,31.419999999999998,0,10.333333333333334,12,6,2.400980191995124,186,18,1,31.419999999999998,1.7455555555555555,4.95,0.83,1.0604672789262302,0.1689247311827957,1,1,0,89,0,0.0,1.0,0.8471648996363658
16800.0,11,1,579.1,0,3.358974358974359,48,1,5.87718246951577,524,148,1,579.1,3.7121794871794873,25.0,0.29,3.5159997972167356,1.1051526717557252,1,1,0,11,0,0.0,1.0,0.8220061235315704
16801.0,163,4,450.17,1,6.573333333333333,32,1,7.324843570570865,493,72,4,450.17,6.002266666666667,24.95,0.42,4.602213501905047,0.9131237322515213,4,3,110,273,110,36.666666666666664,0.03636363636363636,1.0714098390976319
16803.0,65,1,50.480000000000004,0,10.208333333333334,25,3,6.801401177038044,245,24,1,50.480000000000004,2.1033333333333335,4.95,0.42,1.5572904748916967,0.20604081632653062,1,1,0,65,0,0.0,1.0,0.8224851083537592
16804.0,23,3,192.85,0,4.1,40,1,6.331786906058101,246,59,3,192.85,3.2141666666666664,12.75,0.29,2.5089232558918186,0.7839430894308943,3,2,247,270,247,123.5,0.012145748987854251,0.9159979949033574
16805.0,174,2,174.86,1,5.5,72,1,11.918321683549966,539,94,2,174.86,1.7842857142857145,7.95,0.14,1.4519748371907317,0.32441558441558443,2,2,186,360,186,186.0,0.010752688172043012,0.7276933218164671
16806.0,103,4,267.4,1,3.827956989247312,24,1,4.158866003240857,356,68,4,267.4,2.875268817204301,25.95,0.39,3.3477229741623558,0.7511235955056179,4,4,135,239,135,45.0,0.02962962962962963,0.6613275119623412
16807.0,143,3,172.2,1,11.611940298507463,36,1,7.38744886436816,778,57,3,172.2,2.5701492537313433,15.0,0.42,2.8041460065179633,0.22133676092544985,3,3,128,271,128,64.0,0.0234375,0.6756179308911094
16808.0,99,2,53.64,1,8.521739130434783,32,1,8.038936865584514,196,21,2,53.64,2.332173913043478,12.75,0.42,2.4900419064048247,0.2736734693877551,2,2,175,274,175,175.0,0.011428571428571429,0.6682366503289086
16809.0,23,5,229.73,0,4.375838926174497,12,1,2.7838251684462008,652,79,5,229.73,1.5418120805369127,8.25,0.39,1.2487740224084836,0.35234662576687115,5,5,239,262,239,59.75,0.02092050209205021,0.685623395313683
16810.0,192,1,53.03,1,7.6,16,2,4.136941589421552,114,15,1,53.03,3.5353333333333334,9.95,0.85,2.407600662979837,0.46517543859649124,1,1,0,192,0,0.0,1.0,1.0374846359613623
16811.0,5,2,66.32,0,17.035714285714285,96,2,21.07566991660911,477,26,2,66.32,2.3685714285714283,12.5,0.19,2.3870060501804105,0.1390356394129979,2,2,12,17,12,12.0,0.16666666666666666,0.6993112481878399
16812.0,361,1,83.0,1,5.4,12,3,2.5856748221140036,81,15,1,83.0,5.533333333333333,14.95,0.85,3.505692649446176,1.0246913580246915,1,1,0,361,0,0.0,1.0,1.2280760726130466
16813.0,8,10,746.8,0,3.523474178403756,288,1,14.150972966608501,1501,248,10,746.8,1.753051643192488,9.95,0.19,1.603115079986352,0.4975349766822118,10,7,196,204,196,21.77777777777778,0.05102040816326531,0.6734437738348775
16814.0,14,21,1053.96,0,8.454545454545455,48,1,7.819724075680852,2697,122,21,1053.96,3.303949843260188,14.95,0.42,2.9075204067582034,0.39078976640711904,21,12,355,370,355,17.75,0.059154929577464786,0.8455361711088911
16816.0,103,4,63.08,1,9.785714285714286,24,2,5.4593253066869725,274,28,4,63.08,2.2528571428571427,7.95,0.19,1.8520816259566826,0.23021897810218978,4,4,254,358,254,84.66666666666667,0.015748031496062992,0.7898992519547753
16817.0,3,9,306.54,0,9.55813953488372,36,1,7.182666473839544,822,73,9,306.54,3.5644186046511632,39.95,0.39,4.9634555336452175,0.3729197080291971,9,7,365,368,365,45.625,0.024657534246575342,0.5977102679044174
16818.0,11,11,474.86,0,11.455026455026456,48,1,7.543796847540102,2165,172,11,474.86,2.5124867724867728,29.95,0.0,3.07792978506531,0.21933487297921478,11,6,194,206,194,19.4,0.05670103092783505,0.6161182033315795
16820.0,96,1,97.21,1,11.807692307692308,48,1,9.703686848901219,307,26,1,97.21,3.7388461538461537,16.95,0.29,4.86179911302232,0.31664495114006513,1,1,0,96,0,0.0,1.0,0.637832529187173
16823.0,227,1,124.38,1,3.5789473684210527,10,1,2.2133694376279167,136,34,1,124.38,3.273157894736842,9.95,0.19,2.634607622729958,0.9145588235294118,1,1,0,227,0,0.0,1.0,0.9005533016183929
16824.0,16,2,87.96,0,9.076923076923077,24,2,6.170400809821526,236,23,2,87.96,3.383076923076923,12.75,0.55,2.9282237199104433,0.3727118644067796,2,2,148,164,148,148.0,0.013513513513513514,0.8612230779855
16825.0,39,2,92.63,0,20.214285714285715,144,2,35.558358024476114,566,27,2,92.63,3.3082142857142856,14.95,0.42,3.4547702432813727,0.1636572438162544,2,2,147,186,147,147.0,0.013605442176870748,0.7426228750413542
16826.0,51,1,87.67,0,7.181818181818182,12,1,4.563168945208015,158,22,1,87.67,3.985,12.75,0.82,3.312026785605972,0.554873417721519,1,1,0,51,0,0.0,1.0,0.924159379830936
16828.0,93,2,30.0,1,7.375,12,1,4.172614801981401,59,8,2,30.0,3.75,15.0,1.25,4.58382248472043,0.5084745762711864,2,2,19,112,19,19.0,0.10526315789473684,0.6715829541969679
16829.0,157,1,33.21,1,9.0,25,2,6.276941930590086,99,11,1,33.21,3.019090909090909,7.95,0.42,2.2570443263057753,0.33545454545454545,1,1,0,157,0,0.0,1.0,0.9269419162358287
16830.0,39,1,48.99,0,11.478260869565217,25,2,8.527333406157101,264,23,1,48.99,2.13,4.95,0.42,1.4739742195845897,0.18556818181818183,1,1,0,39,0,0.0,1.0,0.8609628924741394
16832.0,184,3,97.0,1,2.75,12,1,3.137022328723385,33,11,3,97.0,8.083333333333334,16.95,0.65,4.398570704493022,2.9393939393939394,3,2,33,217,33,16.5,0.09090909090909091,1.4973098947478614
16833.0,1,4,150.32,0,9.361702127659575,25,2,5.681493725493452,440,46,4,150.32,3.1982978723404254,8.5,0.42,2.0300528148504733,0.3416363636363636,4,3,333,334,333,111.0,0.012012012012012012,1.0555254537694434
16834.0,228,1,36.15,1,14.916666666666666,24,4,6.5932552273329765,358,24,1,36.15,1.5062499999999999,5.95,0.42,1.2066872095697088,0.10097765363128491,1,1,0,228,0,0.0,1.0,0.6825842799413833
16835.0,128,2,42.97,1,6.1,10,2,3.665151201974256,61,10,2,42.97,4.297,7.95,2.08,2.6925000773754246,0.7044262295081967,2,2,244,373,244,244.0,0.00819672131147541,1.1637101990406036
16836.0,40,2,23.92,0,15.0,72,5,19.26136028425822,165,11,2,23.92,2.174545454545455,4.95,0.83,1.2235633505165449,0.14496969696969697,2,2,76,117,76,76.0,0.02631578947368421,0.977955250989497
16837.0,31,11,693.51,0,9.472727272727273,96,1,10.521501583206181,1563,123,11,693.51,4.203090909090909,16.95,0.19,3.7827731500976594,0.44370441458733206,11,5,214,246,214,21.4,0.0514018691588785,0.8787978808915673
16838.0,197,2,281.41999999999996,1,7.4,24,1,5.730037812557028,185,24,2,281.41999999999996,11.256799999999998,165.0,0.83,32.81012010035928,1.5211891891891889,2,2,90,288,90,90.0,0.022222222222222223,0.3329417336166274
16839.0,9,34,793.56,0,33.7406015037594,144,2,36.24544741763788,8975,114,34,793.56,2.9833082706766914,10.95,0.39,2.7400470239194483,0.08841894150417827,34,12,360,370,360,10.909090909090908,0.09444444444444444,0.7976659789561364
16841.0,37,6,147.76,0,19.396551724137932,80,4,13.905819432631558,2250,101,6,147.76,1.2737931034482757,5.95,0.06,1.2569941061550547,0.06567111111111111,6,5,250,288,250,50.0,0.024,0.5643759104086763
16842.0,101,3,199.15,1,11.0,25,2,7.235664358555989,693,45,3,199.15,3.161111111111111,12.75,0.42,3.087155550127172,0.2873737373737374,3,3,201,302,201,100.5,0.014925373134328358,0.7734256923529014
16843.0,43,16,708.63,0,26.875661375661377,324,1,28.970997849658595,10159,226,16,708.63,1.8746825396825397,39.95,0.04,2.5294220997885226,0.0697539127866916,16,8,284,327,284,18.933333333333334,0.056338028169014086,0.5311584975327456
16846.0,50,1,29.28,0,12.272727272727273,25,2,8.649750390513116,135,11,1,29.28,2.661818181818182,8.25,0.42,2.1893186985079085,0.2168888888888889,1,1,0,50,0,0.0,1.0,0.8346040121557897
16847.0,43,1,39.69,0,6.5,12,2,3.529099807960304,78,12,1,39.69,3.3074999999999997,8.25,0.85,1.9902586629517645,0.5088461538461538,1,1,0,43,0,0.0,1.0,1.1060916037059743
16848.0,53,1,23.94,0,13.0,24,6,5.477225575051661,182,14,1,23.94,1.7100000000000002,2.95,0.55,0.7934636824610284,0.13153846153846155,1,1,0,53,0,0.0,1.0,0.953462295736874
16849.0,187,1,40.839999999999996,1,4.125,8,2,2.295181287579947,33,8,1,40.839999999999996,5.1049999999999995,9.95,1.69,3.2790547418425326,1.2375757575757576,1,1,0,187,0,0.0,1.0,1.1930204935405477
16850.0,334,1,40.300000000000004,1,13.105263157894736,36,2,9.085365135707141,249,19,1,40.300000000000004,2.1210526315789475,5.95,0.42,1.5924017316160521,0.16184738955823294,1,1,0,334,0,0.0,1.0,0.8181805334070369
16851.0,4,3,39.269999999999996,0,13.55,48,3,10.71877349621485,271,17,3,39.269999999999996,1.9634999999999998,4.95,0.29,1.4672791683571116,0.14490774907749077,3,2,47,52,47,23.5,0.06382978723404255,0.7958159032759298
16852.0,10,2,74.84,0,6.222222222222222,24,1,7.412451985979028,56,9,2,74.84,8.315555555555555,39.95,0.19,12.247665196998888,1.3364285714285715,2,2,165,176,165,165.0,0.012121212121212121,0.6276997064689823
16855.0,24,2,71.05,0,8.631578947368421,24,1,6.282343213905934,164,19,2,71.05,3.7394736842105263,12.75,0.85,3.5031564714065935,0.43323170731707317,2,2,19,43,19,19.0,0.10526315789473684,0.8304116696710018
16856.0,15,1,5.9,0,6.0,6,6,0.0,12,2,1,5.9,2.95,2.95,2.95,0.0,0.4916666666666667,1,1,0,15,0,0.0,1.0,2.95
16858.0,369,1,53.49,1,9.1,24,2,7.0938157730675675,91,9,1,53.49,5.349,7.95,2.1,2.18286483523119,0.5878021978021978,1,1,0,369,0,0.0,1.0,1.6805614680183147
16859.0,145,2,146.67,1,15.903846153846153,36,1,9.804479999178877,827,50,2,146.67,2.820576923076923,49.95,0.21,7.218047754491769,0.17735187424425633,2,2,116,261,116,116.0,0.017241379310344827,0.3432173926630287
16861.0,60,2,11.370000000000001,0,23.333333333333332,48,10,19.12764142979125,140,6,2,11.370000000000001,1.8950000000000002,2.95,0.42,1.0561960045370369,0.08121428571428572,2,2,98,158,98,98.0,0.02040816326530612,0.9216047477082173
16863.0,31,2,43.68,0,15.73076923076923,48,3,10.494027605481861,409,25,2,43.68,1.68,4.95,0.29,1.2085991891441927,0.10679706601466993,2,2,335,367,335,335.0,0.005970149253731343,0.7606631426189109
16866.0,141,3,41.89,1,5.454545454545454,12,1,4.1560470729681676,60,10,3,41.89,3.808181818181818,9.95,0.39,4.114029212783541,0.6981666666666667,3,1,20,162,20,10.0,0.15,0.7446539039437835
16869.0,23,4,290.09000000000003,0,4.590551181102362,48,1,6.694411707273962,583,113,4,290.09000000000003,2.284173228346457,12.75,0.06,2.145331750326772,0.497581475128645,4,3,152,175,152,50.666666666666664,0.02631578947368421,0.7262105906981519
16871.0,22,6,473.65,0,9.145985401459853,25,1,6.292549452919093,1253,131,6,473.65,3.4572992700729923,16.95,0.42,3.0944503226719853,0.37801276935355144,6,4,248,271,248,49.6,0.024193548387096774,0.844386669177318
16872.0,77,3,67.77,0,85.71428571428571,160,1,68.04095405394774,600,5,3,67.77,9.68142857142857,49.95,0.83,18.287691150581246,0.11295,3,3,107,184,107,53.5,0.028037383177570093,0.5019485482137044
16873.0,5,6,977.54,0,13.763440860215054,144,2,13.216022962224173,3840,179,6,977.54,3.503727598566308,175.0,0.29,10.618322179663881,0.2545677083333333,6,6,359,364,359,71.8,0.016713091922005572,0.3015691546838884
16875.0,67,5,401.55,0,9.544642857142858,24,1,6.325820664428218,1069,93,5,401.55,3.585267857142857,16.95,0.29,3.3949795896430164,0.37563143124415344,5,4,272,340,272,68.0,0.01838235294117647,0.8157643929886991
16877.0,12,6,397.0,0,2.9358974358974357,25,1,3.967089592456165,458,111,6,397.0,2.5448717948717947,16.95,0.19,2.5397433162604566,0.8668122270742358,6,4,195,208,195,39.0,0.03076923076923077,0.7189424677155154
16878.0,84,1,4.75,0,4.0,10,1,5.196152422706632,12,3,1,4.75,1.5833333333333333,2.55,0.95,0.8504900548115382,0.3958333333333333,1,1,0,84,0,0.0,1.0,0.8556292043917992
16880.0,31,7,642.53,0,4.287356321839081,48,1,5.630035156261473,746,121,7,642.53,3.6927011494252873,12.5,0.29,3.419635438822322,0.8613002680965147,7,5,158,189,158,26.333333333333332,0.04430379746835443,0.8355216624856422
16881.0,67,1,0.72,0,600.0,600,600,0.0,600,1,1,0.72,0.72,0.72,0.72,0.0,0.0012,1,1,0,67,0,0.0,1.0,0.72
16882.0,67,3,107.92,0,10.871794871794872,25,1,7.609479846596777,424,39,3,107.92,2.767179487179487,9.95,0.29,2.577032104366683,0.25452830188679243,3,3,250,317,250,125.0,0.012,0.7735964918518445
16883.0,187,2,135.74,1,2.7837837837837838,15,1,2.4959426535338767,103,33,2,135.74,3.6686486486486487,19.95,1.25,3.701108063931787,1.317864077669903,2,2,184,372,184,184.0,0.010869565217391304,0.7803795613199247
16884.0,38,2,51.91,0,12.307692307692308,36,1,8.171997213750043,320,26,2,51.91,1.9965384615384614,7.5,0.42,1.721833772017943,0.16221875,2,1,0,38,0,0.0,2.0,0.7335269633524482
16885.0,15,3,328.87,0,1.8541666666666667,12,1,1.8523337579597239,178,82,3,328.87,3.4257291666666667,11.95,0.12,2.8528566458317988,1.8475842696629214,3,3,341,357,341,170.5,0.008797653958944282,0.8891400541395127
16887.0,35,1,70.28,0,4.333333333333333,12,1,4.1196393739535715,156,35,1,70.28,1.9522222222222223,8.25,0.19,2.1684900752249727,0.45051282051282054,1,1,0,35,0,0.0,1.0,0.6161364485522677
16889.0,195,3,418.37,1,6.851851851851852,28,1,6.444387258853043,925,112,3,418.37,3.099037037037037,12.75,0.21,2.9111624785006347,0.4522918918918919,3,3,142,337,142,71.0,0.02112676056338028,0.7923570176570802
16891.0,2,5,572.12,0,1.424731182795699,12,1,1.1565237674358442,265,166,5,572.12,3.075913978494624,16.95,0.12,2.4279501916433217,2.158943396226415,5,5,369,372,369,92.25,0.013550135501355014,0.8973041632848417
16892.0,1,5,316.74,0,2.4329896907216493,22,1,3.0204415257225676,236,87,5,316.74,3.265360824742268,25.0,0.21,4.2857700741950655,1.3421186440677966,5,3,182,184,182,45.5,0.027472527472527472,0.6177644466004375
16893.0,367,1,116.87,1,1.3777777777777778,6,1,0.9837056306013336,62,44,1,116.87,2.5971111111111114,9.95,0.65,1.985881556275589,1.885,1,1,0,367,0,0.0,1.0,0.8697970974945815
16895.0,65,1,157.1,0,1.467741935483871,6,1,0.9870927993892108,91,57,1,157.1,2.5338709677419353,9.95,0.42,2.203676030783905,1.7263736263736262,1,1,0,65,0,0.0,1.0,0.7909260934608061
16897.0,299,2,188.69,1,1.972972972972973,6,1,1.3225918679809165,73,37,2,188.69,5.09972972972973,14.95,1.25,3.509622080388022,2.5847945205479452,2,2,14,314,14,14.0,0.14285714285714285,1.1308552332817505
16898.0,26,3,326.75,0,2.624203821656051,36,1,5.068016873996525,412,150,3,326.75,2.0812101910828025,12.75,0.06,2.119896087897994,0.7930825242718447,3,3,342,369,342,171.0,0.008771929824561403,0.6670767655229831
16899.0,8,6,413.07,0,4.227642276422764,48,1,5.442415399359153,520,80,6,413.07,3.3582926829268294,9.95,0.42,2.67163568345498,0.7943653846153846,6,6,352,360,352,70.4,0.017045454545454544,0.9146584717159908
16900.0,17,3,167.88,0,10.544303797468354,100,1,14.404235015024655,833,78,3,167.88,2.1250632911392406,10.95,0.04,1.8204880110857578,0.20153661464585834,3,2,46,63,46,23.0,0.06521739130434782,0.7534381577892931
16902.0,116,1,170.07,1,14.295454545454545,48,1,9.787461236858213,629,43,1,170.07,3.8652272727272727,14.95,0.12,4.179137269729112,0.27038155802861685,1,1,0,116,0,0.0,1.0,0.7463071688249419
16903.0,29,1,135.25,0,4.410714285714286,24,1,5.496368340555874,247,50,1,135.25,2.4151785714285716,9.95,0.19,2.3449233296800815,0.5475708502024291,1,1,0,29,0,0.0,1.0,0.7220430286094379
16904.0,4,16,1864.59,0,2.9834586466165414,108,1,6.440975993953707,1984,387,16,1864.59,2.803894736842105,39.95,0.21,2.799528954738823,0.9398135080645161,16,11,362,367,362,24.133333333333333,0.04419889502762431,0.7379585128164506
16905.0,5,7,708.14,0,6.939698492462312,50,1,8.589774394654283,1381,117,7,708.14,3.5584924623115577,16.95,0.21,3.260218394291745,0.5127733526430123,7,6,366,372,366,61.0,0.01912568306010929,0.8352840471933486
16906.0,82,4,288.5,0,3.058139534883721,96,1,10.375712195159013,263,74,4,288.5,3.354651162790698,19.95,0.39,3.166351657358585,1.096958174904943,4,4,166,249,166,55.333333333333336,0.024096385542168676,0.8051771522611956
16907.0,29,5,527.84,0,2.0428571428571427,24,1,3.4094060086711577,286,89,5,527.84,3.7702857142857145,16.95,0.39,3.058020458795715,1.8455944055944058,5,5,336,365,336,84.0,0.01488095238095238,0.9290948019036378
16909.0,72,1,58.3,0,24.22222222222222,216,2,49.00366799663249,436,18,1,58.3,3.238888888888889,8.25,0.36,3.055571360624602,0.13371559633027522,1,1,0,72,0,0.0,1.0,0.7986270246247287
16910.0,4,8,1187.75,0,1.6220183486238533,12,1,1.4703789651424208,884,318,8,1187.75,2.1793577981651375,16.95,0.19,2.396319280515768,1.3436085972850678,8,4,86,91,86,12.285714285714286,0.09302325581395349,0.6416822501546964
16912.0,29,11,405.40000000000003,0,10.25,48,2,8.235639475824422,1025,88,11,405.40000000000003,4.054,12.75,0.42,3.1490556545020785,0.39551219512195124,9,6,294,323,294,29.4,0.03741496598639456,0.9770898097259952
16913.0,290,1,16.57,1,10.25,48,1,17.7341478509682,82,8,1,16.57,2.07125,5.95,0.42,1.8389938048524566,0.20207317073170733,1,1,0,290,0,0.0,1.0,0.7295718632635916
16914.0,36,1,78.09,0,3.7333333333333334,40,1,7.882470002057307,112,25,1,78.09,2.603,9.95,0.39,2.440668577141984,0.6972321428571429,1,1,0,36,0,0.0,1.0,0.7565390102647436
16915.0,9,6,302.11,0,2.3157894736842106,27,1,3.5715037586070606,132,46,6,302.11,5.300175438596492,49.95,0.39,6.89300123604372,2.2887121212121215,6,6,274,284,274,54.8,0.021897810218978103,0.6715031811211456
16916.0,24,2,307.04,0,3.1691176470588234,36,1,5.464437414109828,431,129,2,307.04,2.2576470588235296,9.95,0.19,1.8677934041097077,0.7123897911832947,2,2,348,372,348,348.0,0.005747126436781609,0.7872418757879126
16917.0,277,1,34.86,1,25.77777777777778,72,2,22.16854628622374,232,9,1,34.86,3.873333333333333,12.75,0.65,4.626813158103534,0.15025862068965518,1,1,0,277,0,0.0,1.0,0.6883707037179825
16918.0,50,6,266.32,0,5.6328125,30,1,5.044481031578248,721,97,6,266.32,2.080625,12.75,0.29,1.9844342100100643,0.369375866851595,6,4,267,317,267,53.4,0.02247191011235955,0.6971589432333252
16919.0,156,11,913.53,1,4.303680981595092,24,1,4.320589554793539,1403,141,11,913.53,2.802239263803681,9.95,0.19,2.6898493325477273,0.6511261582323592,11,5,212,368,212,21.2,0.05188679245283019,0.7594454437706867
16921.0,61,1,85.68,0,2.8,25,1,3.7682887362833544,154,50,1,85.68,1.557818181818182,8.25,0.12,1.5133831255992272,0.5563636363636364,1,1,0,61,0,0.0,1.0,0.6198092785582682
16923.0,12,19,1935.52,0,5.34185303514377,192,1,11.014088683171515,3344,313,19,1935.52,3.091884984025559,12.75,0.12,2.7513692229779263,0.5788038277511962,19,10,350,363,350,19.444444444444443,0.054285714285714284,0.8242017248227961
16924.0,21,3,217.17000000000002,0,5.765432098765432,24,1,5.869990640832128,467,69,3,217.17000000000002,2.6811111111111114,8.25,0.19,2.3919155503487155,0.46503211991434695,3,3,62,84,62,31.0,0.04838709677419355,0.7904415871543359
16926.0,371,1,97.7,1,2.5,6,1,1.4005493427717788,35,14,1,97.7,6.978571428571429,8.5,1.45,2.100156980003957,2.7914285714285714,1,1,0,371,0,0.0,1.0,2.2510380840658337
16927.0,116,3,17.44,1,165.5,480,5,243.61752810501957,993,5,3,17.44,2.9066666666666667,6.75,0.42,2.569456492464246,0.01756294058408862,3,3,245,362,245,122.5,0.012244897959183673,0.8143163175691185
16928.0,80,17,386.48,0,10.254901960784315,60,1,11.332142936670847,2092,69,17,386.48,1.8945098039215686,15.95,0.38,1.988945621336208,0.18474187380497134,17,9,292,373,292,18.25,0.05821917808219178,0.633838832797041
16929.0,4,7,160.13,0,12.064935064935066,48,2,8.505938579260317,929,51,7,160.13,2.0796103896103895,7.95,0.29,1.479541573345966,0.17236813778256188,7,5,151,156,151,25.166666666666668,0.046357615894039736,0.8387076111025242
16930.0,26,3,86.91,0,6.39622641509434,48,1,7.409296713852417,339,47,3,86.91,1.639811320754717,8.5,0.19,1.9431937337261185,0.2563716814159292,3,2,42,68,42,21.0,0.07142857142857142,0.557153714335582
16931.0,5,21,1812.21,0,3.5372460496613995,36,1,3.914376064944353,3134,448,21,1812.21,2.0453837471783296,12.75,0.06,1.8092366962874626,0.5782418634333121,21,13,364,370,364,18.2,0.057692307692307696,0.72809234974091
16932.0,53,1,104.05,0,1.7083333333333333,12,1,1.8675086753432417,82,44,1,104.05,2.167708333333333,8.25,0.42,1.7029002039491126,1.2689024390243901,1,1,0,53,0,0.0,1.0,0.8019934772901237
16933.0,1,2,127.02,0,6.545454545454546,36,1,6.83171314091468,288,42,2,127.02,2.8868181818181817,9.95,0.12,2.5561979148976026,0.44104166666666667,2,2,237,239,237,237.0,0.008438818565400843,0.8117709562014928
16934.0,55,2,239.64,0,6.508196721311475,24,1,6.068011620565867,397,59,2,239.64,3.928524590163934,24.95,0.38,3.6006614374146935,0.6036272040302266,2,1,0,55,0,0.0,2.0,0.8539043012848906
16936.0,26,1,106.2,0,3.0535714285714284,36,1,4.977840506072498,171,56,1,106.2,1.8964285714285716,8.95,0.19,1.4261868149610804,0.6210526315789474,1,1,0,26,0,0.0,1.0,0.7816498547161518
16938.0,9,4,664.5600000000001,0,10.778723404255318,1515,1,98.75079775977706,2533,212,4,664.5600000000001,2.8279148936170215,12.75,0.42,2.165792800399986,0.26236083695223056,4,3,300,309,300,100.0,0.013333333333333334,0.8932722612988838
16940.0,52,3,634.03,0,7.111475409836066,72,1,7.390919445523385,2169,226,3,634.03,2.0787868852459015,16.95,0.12,1.804769495366759,0.2923144306131858,3,3,237,290,237,118.5,0.012658227848101266,0.7411613997798682
